grade,zipcode,lat,long,sqft_living,sqft_living15,sqft_lot,sqft_lot15,sqft_above,sqft_basement,bedrooms,bathrooms,floors,waterfront,view,condition,yr_built,yr_renovated,price
7,98053,47.6794,-122.034,1480,2250,4729,4729,1480,0,3,2.5,2.0,0,0,3,2004,0,516500.0
8,98058,47.4556,-122.087,2400,1690,20000,20000,1170,1230,4,2.75,1.0,0,0,3,1961,2015,420000.0
8,98074,47.6339,-122.026,1960,1960,9686,8254,1460,500,3,2.5,1.0,0,0,3,1989,0,560000.0
8,98077,47.7506,-122.063,2080,2270,50965,51836,1590,490,3,2.25,1.0,0,0,3,1979,0,460000.0
8,98006,47.5644,-122.153,2750,2490,10000,10000,1650,1100,3,2.5,1.0,0,3,3,1967,0,895000.0
8,98033,47.6495,-122.198,2360,2360,8616,9337,2360,0,4,2.25,2.0,0,0,4,1974,0,752500.0
6,98112,47.633,-122.282,1450,2170,2272,4370,750,700,2,2.0,1.0,0,0,4,1924,0,524000.0
6,98168,47.4862,-122.33,620,1050,6600,6600,620,0,2,1.0,1.0,0,0,3,1963,0,175000.0
9,98029,47.5627,-122.018,2670,2560,13463,10982,2670,0,4,2.5,2.0,0,0,4,1989,0,690000.0
10,98052,47.6702,-122.142,3290,3200,6830,6227,3290,0,3,2.5,2.0,0,0,3,2000,0,930000.0
8,98058,47.4457,-122.128,1460,2050,7884,7210,1460,0,3,1.75,1.0,0,0,3,1975,0,315000.0
7,98014,47.6489,-121.911,1160,970,2500,7500,1160,0,2,1.75,2.0,0,0,3,2008,0,310000.0
7,98112,47.6231,-122.293,1060,1060,4228,4187,860,200,2,1.0,1.0,0,0,3,1906,0,515000.0
7,98053,47.6802,-122.031,1690,1690,2890,2730,1690,0,3,2.5,2.0,0,0,3,2004,0,475000.0
7,98031,47.4215,-122.203,1450,1460,9477,9477,1450,0,3,1.5,1.0,0,0,4,1963,0,240000.0
8,98059,47.4829,-122.156,3260,3130,6902,6588,3260,0,4,2.5,2.0,0,0,3,2008,0,552500.0
9,98045,47.4419,-121.736,3820,2500,145054,95950,2870,950,3,3.5,2.0,0,3,3,1999,0,830000.0
9,98010,47.3431,-122.03,3120,2420,34040,25201,3120,0,4,2.75,2.0,0,0,3,1997,0,615000.0
9,98199,47.6451,-122.387,2540,1400,5930,4000,2540,0,4,2.5,2.0,0,0,3,2003,0,990000.0
9,98053,47.6507,-122.004,2490,3170,40608,45441,2490,0,4,2.5,2.0,0,0,3,1997,0,635000.0
7,98116,47.5683,-122.396,2130,1240,6325,6325,1440,690,4,3.0,1.0,0,0,5,1948,0,620000.0
6,98144,47.5979,-122.297,2120,1690,2400,4400,1080,1040,5,2.0,1.0,0,0,4,1906,0,360000.0
7,98108,47.5515,-122.324,2220,960,5000,5000,2220,0,3,2.75,2.0,0,0,3,1993,0,400000.0
6,98022,47.2003,-121.996,890,1460,6430,6430,890,0,2,1.0,1.0,0,0,3,1935,1997,199990.0
12,98004,47.6208,-122.219,6430,3720,27517,14592,6430,0,4,3.0,2.0,0,0,3,2001,0,4489000.0
6,98146,47.5097,-122.357,1160,1300,8636,8636,1160,0,3,1.0,1.0,0,0,3,1923,0,255000.0
8,98198,47.3632,-122.324,2080,2175,16740,7568,1580,500,3,2.75,1.0,0,3,3,1966,0,600000.0
8,98058,47.4612,-122.147,2610,1900,9077,10500,1310,1300,4,2.75,1.0,0,0,4,1987,0,320000.0
8,98125,47.7113,-122.309,2590,1670,7237,7648,2590,0,3,2.5,2.0,0,0,3,2004,0,620000.0
8,98056,47.5255,-122.173,2380,2450,19860,10220,2380,0,3,2.5,2.0,0,0,4,1995,0,582000.0
7,98056,47.5334,-122.168,1640,2460,9299,14326,870,770,4,1.75,1.5,0,0,4,1943,0,522500.0
7,98106,47.5659,-122.36,1240,1050,5000,5000,1240,0,3,1.5,1.0,0,2,3,1964,0,336000.0
7,98014,47.6984,-121.912,2190,1700,17550,17550,2190,0,3,1.75,1.0,0,0,3,1989,0,375000.0
6,98106,47.5346,-122.353,720,1630,4000,4000,720,0,2,1.0,1.0,0,0,3,1918,0,276000.0
8,98199,47.6539,-122.395,2700,2080,6000,6000,1450,1250,4,1.75,1.0,0,0,4,1953,0,725000.0
8,98122,47.6122,-122.297,1600,1540,4128,3976,1250,350,3,1.5,1.5,0,0,3,1906,0,625000.0
7,98003,47.317,-122.325,1580,1280,8820,8500,1580,0,3,1.75,1.0,0,0,4,1967,0,225000.0
7,98105,47.6677,-122.316,1570,1610,3000,3000,1570,0,5,1.75,2.0,0,0,4,1908,0,530000.0
7,98031,47.4062,-122.174,1500,1830,11616,8288,1100,400,3,1.5,1.0,0,0,3,1980,0,230000.0
7,98032,47.39,-122.236,860,1250,5080,6477,860,0,2,1.0,1.0,0,0,3,1960,0,209950.0
8,98117,47.6998,-122.367,1530,1460,1568,1224,1530,0,3,3.0,3.0,0,0,3,2012,0,474950.0
8,98029,47.5716,-122.022,2220,2220,7064,7451,2220,0,4,2.5,2.0,0,0,3,1988,0,580000.0
10,98075,47.5816,-122.021,4150,3230,12015,27520,4150,0,5,4.25,2.0,0,0,3,2014,0,1206690.0
9,98116,47.5657,-122.395,2410,1540,5930,5892,1930,480,2,1.0,2.0,0,0,3,2007,0,725000.0
7,98002,47.2867,-122.209,2030,1760,10200,11550,2030,0,5,1.75,1.0,0,0,4,1958,0,246000.0
8,98022,47.2091,-122.009,1850,2350,8770,8606,1850,0,3,2.5,2.0,0,0,3,1996,0,280017.0
7,98058,47.4478,-122.157,1240,1570,8528,8064,1240,0,3,1.5,1.0,0,0,4,1967,0,255000.0
7,98070,47.3758,-122.425,1656,2030,108900,29859,1656,0,3,2.5,1.0,0,0,4,1985,0,462500.0
8,98052,47.6299,-122.099,3020,2230,13530,11896,1540,1480,4,2.75,1.0,0,0,4,1977,0,670000.0
8,98125,47.7221,-122.317,1700,1800,8432,7842,1230,470,3,1.75,1.0,0,0,3,1977,0,475000.0
7,98011,47.7664,-122.201,1260,1890,8487,13051,1260,0,3,1.75,1.0,0,0,3,1970,0,335500.0
8,98019,47.7356,-121.959,2530,2530,17856,14640,2530,0,4,2.75,2.0,0,0,3,1998,0,525000.0
9,98004,47.6182,-122.215,3240,2300,11131,12150,2080,1160,4,2.25,1.0,0,0,4,1953,0,1590000.0
8,98103,47.6977,-122.349,1210,1190,1420,1407,1210,0,3,2.5,3.0,0,0,3,2008,0,345000.0
7,98155,47.7659,-122.31,1580,1580,6250,6250,860,720,4,2.0,1.0,0,0,3,1977,0,190000.0
10,98004,47.6354,-122.198,3845,1710,8400,8400,3845,0,4,3.5,2.0,0,0,3,2013,0,1750000.0
4,98014,47.675,-121.854,560,1300,12120,19207,560,0,1,0.75,1.0,0,0,3,1967,0,299000.0
5,98198,47.4206,-122.324,940,1200,5375,7500,940,0,2,1.0,1.0,0,0,4,1952,0,234000.0
8,98030,47.3758,-122.217,2220,2080,16020,9583,1780,440,3,2.25,1.0,0,0,4,1966,0,325000.0
9,98052,47.6982,-122.138,2683,2683,40386,34800,2683,0,4,2.5,2.0,0,0,4,1987,0,822000.0
8,98038,47.355,-122.057,2400,2110,4900,5696,2400,0,5,2.75,2.0,0,0,3,2011,0,405000.0
9,98053,47.6857,-122.045,3480,3490,6262,6629,3480,0,4,2.5,2.0,0,0,3,2003,0,808000.0
7,98038,47.3498,-122.052,1800,1810,5555,5669,1800,0,4,2.25,2.0,0,0,3,2003,0,272000.0
8,98126,47.545,-122.368,1580,1710,3075,2934,1580,0,3,2.5,2.0,0,0,3,2013,0,379000.0
7,98117,47.686,-122.391,2080,1330,3880,3880,1160,920,3,2.0,1.0,0,0,5,1954,0,700000.0
9,98115,47.6772,-122.267,3260,2260,5974,6780,2820,440,4,2.5,2.0,0,1,3,2007,0,1050000.0
10,98112,47.6387,-122.284,3150,2510,8550,8550,3150,0,3,3.75,2.0,0,0,3,2007,0,1900000.0
7,98005,47.5846,-122.168,2080,1870,9162,8944,1370,710,3,1.75,1.0,0,0,3,1960,0,638700.0
7,98133,47.7757,-122.353,1480,2020,7284,7920,970,510,3,1.0,1.0,0,0,3,1963,0,336500.0
10,98075,47.5806,-122.055,3960,2930,6352,9875,3960,0,5,3.25,2.0,0,0,3,2014,0,919990.0
7,98177,47.7695,-122.359,1650,1690,10075,8125,1170,480,3,1.0,1.0,0,0,3,1955,0,355000.0
7,98155,47.7348,-122.302,1040,1420,8199,8200,1040,0,3,1.0,1.0,0,0,3,1953,0,285650.0
8,98133,47.7236,-122.353,1490,1270,2478,1156,1490,0,3,2.5,3.0,0,0,3,2009,0,348000.0
6,98198,47.4224,-122.293,1370,1330,11584,8012,1370,0,2,1.0,1.0,0,0,4,1950,0,237600.0
10,98053,47.6915,-122.053,4270,3630,43386,36180,2680,1590,4,2.5,1.0,0,0,3,1991,0,975000.0
6,98126,47.5696,-122.378,1540,1710,6100,5950,770,770,3,2.5,1.0,0,0,3,1944,2014,515000.0
6,98108,47.5271,-122.316,950,1360,6000,6000,790,160,3,1.75,1.0,0,0,3,1939,0,230000.0
7,98002,47.2925,-122.219,1280,1450,6774,7810,1280,0,2,1.75,1.0,0,0,3,1991,0,193000.0
7,98028,47.7669,-122.268,2650,1950,12350,14075,1470,1180,3,2.75,1.0,0,0,4,1975,0,485000.0
10,98040,47.5761,-122.205,3530,3340,13260,13260,3530,0,5,3.75,2.0,0,0,3,2013,0,1610000.0
7,98042,47.3651,-122.094,1710,1390,5200,5200,1030,680,3,2.0,1.0,0,0,5,1977,0,230000.0
8,98006,47.5745,-122.18,2240,2930,21477,21569,2240,0,3,2.5,2.0,0,2,3,1995,0,1080000.0
7,98058,47.4454,-122.185,1390,1560,21262,10800,1390,0,3,1.0,1.0,0,0,3,1958,0,199000.0
9,98119,47.643,-122.37,2250,1910,3600,3990,2010,240,4,2.25,2.0,0,0,4,1912,1994,975000.0
7,98178,47.5084,-122.246,2000,2340,10246,9030,1200,800,5,1.75,1.0,0,2,3,1953,0,465000.0
7,98038,47.3694,-122.032,3860,3000,6901,8584,3860,0,5,3.75,2.0,0,0,3,2003,0,470000.0
7,98053,47.6768,-122.029,1690,1690,3827,3129,1690,0,3,2.5,2.0,0,0,3,2005,0,449000.0
7,98052,47.6889,-122.117,940,1430,9198,8370,940,0,3,1.0,1.0,0,0,3,1968,0,347000.0
7,98133,47.7049,-122.339,1380,1509,5864,5864,790,590,3,1.0,1.0,0,0,3,1944,0,322000.0
7,98001,47.3315,-122.265,1410,2090,10248,9414,1410,0,3,2.0,1.0,0,0,3,1985,0,271920.0
10,98122,47.6113,-122.314,1630,1570,1686,2580,1330,300,2,2.25,2.0,0,0,3,2014,0,729999.0
8,98028,47.7682,-122.261,2200,2400,6900,6900,2200,0,4,2.25,2.0,0,0,4,1975,0,512500.0
8,98103,47.6929,-122.342,1270,1180,1348,1360,1270,0,3,2.0,3.0,0,0,3,2003,0,380500.0
8,98031,47.393,-122.184,2030,2095,4997,5500,2030,0,4,2.5,2.0,0,0,3,2004,0,310950.0
8,98042,47.3542,-122.137,2030,2030,5754,5784,2030,0,4,2.5,2.0,0,0,3,2001,0,295000.0
8,98107,47.675,-122.387,1260,1320,1102,2500,1260,0,3,2.5,3.0,0,0,3,2007,0,445000.0
7,98006,47.5619,-122.183,1430,2140,20193,18364,1430,0,3,1.75,1.0,0,0,3,1955,0,453000.0
7,98117,47.6786,-122.371,1410,1410,2675,4013,820,590,3,2.5,1.0,0,0,3,1985,0,546500.0
7,98034,47.7317,-122.201,1220,1340,7876,7876,1220,0,3,1.0,1.0,0,0,3,1966,0,348580.0
6,98146,47.4976,-122.35,1090,1460,6320,7080,890,200,3,1.0,1.0,0,0,3,1954,0,220000.0
8,98030,47.382,-122.197,2828,2513,4050,4507,2828,0,3,2.5,2.0,0,0,3,2013,0,367000.0
8,98108,47.5591,-122.302,2710,2500,5722,5722,2040,670,4,3.5,2.0,0,0,4,1997,0,539500.0
8,98059,47.4774,-122.142,2210,2340,14073,11340,1630,580,4,2.25,1.0,0,0,3,1978,0,435000.0
10,98053,47.6778,-121.994,2500,3680,206474,208652,2500,0,4,2.5,1.0,0,0,3,1997,0,806000.0
7,98115,47.694,-122.29,1290,1670,6528,5712,1290,0,2,1.0,1.5,0,0,4,1941,0,529100.0
8,98004,47.6201,-122.209,2430,2930,12757,12450,1340,1090,3,1.75,1.0,0,2,4,1952,0,1500000.0
7,98115,47.6897,-122.294,950,1440,6000,6000,950,0,2,1.0,1.0,0,0,3,1942,0,492000.0
7,98102,47.6417,-122.325,2130,1710,4400,3300,1430,700,3,1.75,1.0,0,0,3,1922,0,675000.0
7,98108,47.5346,-122.291,1290,1290,9041,5000,950,340,2,2.0,1.0,0,0,3,1956,0,275000.0
7,98107,47.6583,-122.362,1550,1310,3350,5000,860,690,4,3.0,1.0,0,0,3,1918,2014,623500.0
7,98034,47.7088,-122.202,1980,1870,7350,7920,1430,550,4,1.75,1.0,0,0,3,1973,0,450000.0
7,98058,47.467,-122.185,1740,1600,8100,8949,1020,720,4,1.0,1.0,0,0,4,1962,0,260000.0
7,98033,47.6923,-122.201,980,1470,7770,7350,980,0,3,1.5,1.0,0,0,4,1968,0,463800.0
9,98059,47.4965,-122.157,2540,2380,5612,6303,2540,0,3,2.5,2.0,0,0,3,1999,0,425000.0
7,98042,47.3694,-122.083,1310,1290,6738,8067,1310,0,3,2.0,1.0,0,0,4,1990,0,249900.0
10,98112,47.634,-122.288,3540,3430,11098,8214,3000,540,4,3.0,2.0,0,0,3,1940,0,2200000.0
8,98038,47.3607,-122.038,2380,2580,4913,5311,2380,0,4,2.5,2.0,0,0,3,2006,0,384950.0
9,98074,47.6317,-122.041,2400,2940,12546,12150,2400,0,3,2.5,1.0,0,0,3,1983,0,535000.0
7,98007,47.5915,-122.132,2500,2820,11900,11900,1400,1100,5,2.5,1.0,0,0,3,1963,0,580000.0
7,98003,47.3255,-122.305,1680,1250,7900,15600,1680,0,3,2.0,2.0,0,0,4,1953,0,250000.0
7,98014,47.6522,-121.941,2280,2280,200811,206038,2280,0,3,2.25,1.0,0,0,3,1978,0,410000.0
7,98188,47.4386,-122.285,1370,1360,8837,9000,1370,0,4,2.0,1.5,0,0,3,1955,0,239000.0
7,98030,47.3718,-122.168,2430,3040,5715,5702,2430,0,3,2.5,2.0,0,0,3,1999,0,342000.0
7,98001,47.2592,-122.291,2056,2220,52333,6458,1048,1008,2,1.75,1.0,0,0,4,1980,0,289000.0
7,98056,47.5104,-122.171,990,1370,9950,9260,990,0,3,1.0,1.0,0,0,5,1961,0,269950.0
9,98004,47.5818,-122.198,2430,3440,10500,12842,2430,0,3,2.5,2.0,0,1,3,1989,0,1027000.0
8,98023,47.2895,-122.37,2250,1800,7345,6950,1320,930,4,2.75,1.0,0,0,4,1984,0,260000.0
7,98030,47.3504,-122.177,1340,1630,6783,6458,1340,0,3,2.0,1.0,0,0,4,1987,0,265000.0
6,98033,47.6893,-122.167,3600,2290,8666,8200,2400,1200,3,1.75,2.0,0,0,4,1948,0,461000.0
8,98058,47.4491,-122.12,1620,1900,2930,2943,1620,0,3,2.5,2.0,0,0,3,2002,0,334950.0
7,98105,47.6696,-122.324,1620,1760,4080,4080,1620,0,4,1.0,1.5,0,0,3,1923,0,485000.0
7,98042,47.3833,-122.093,1820,1410,9824,11013,1820,0,4,1.75,1.0,0,0,5,1968,0,261000.0
7,98033,47.6813,-122.187,2850,1870,6600,9900,2850,0,6,5.0,2.0,0,0,3,1994,0,655000.0
9,98053,47.6799,-122.024,3500,3920,7519,7982,3500,0,4,2.5,2.0,0,0,3,2004,0,790000.0
9,98033,47.6675,-122.176,3030,2570,8507,8830,3030,0,4,2.5,2.0,0,0,3,2003,0,902000.0
8,98074,47.6314,-122.027,2140,2310,8925,8956,2140,0,3,2.5,2.0,0,0,3,1991,0,640000.0
9,98006,47.5465,-122.155,2910,2780,10189,10125,2910,0,4,2.25,2.0,0,0,3,1988,0,998000.0
8,98092,47.3311,-122.17,1850,2400,4957,6367,1850,0,3,2.5,2.0,0,0,3,1999,0,303000.0
8,98144,47.5778,-122.289,2580,2300,6000,5995,1780,800,3,2.25,2.0,0,0,3,1925,0,665000.0
7,98042,47.3857,-122.162,1427,1443,4337,4347,1427,0,3,2.5,2.0,0,0,3,2009,0,260000.0
8,98133,47.7648,-122.355,2740,2170,12106,11156,1980,760,4,2.5,1.0,0,0,3,1992,0,525000.0
7,98177,47.7019,-122.366,840,1100,8100,8220,840,0,2,1.0,1.0,0,0,4,1948,0,401000.0
7,98010,47.314,-122.0,1190,1700,10299,9849,1190,0,3,2.0,1.0,0,0,3,1994,0,240000.0
7,98038,47.3563,-122.039,1340,1470,7202,7395,1340,0,3,2.25,2.0,0,0,4,1989,0,279950.0
7,98092,47.3357,-122.172,2070,2070,6145,5297,2070,0,3,2.5,2.0,0,0,3,2003,0,289950.0
7,98144,47.572,-122.29,1520,1320,4080,4080,1520,0,3,3.0,2.0,0,0,5,1948,0,495000.0
7,98146,47.4947,-122.36,1340,2020,11744,13673,1340,0,3,1.5,1.0,0,0,2,1950,0,357000.0
8,98072,47.7746,-122.158,2050,2320,4876,4065,2050,0,3,2.5,2.0,0,0,3,2005,0,451000.0
7,98056,47.4956,-122.181,3085,1480,7280,7900,1560,1525,3,2.0,1.0,0,0,4,1959,0,359000.0
8,98001,47.2758,-122.265,2060,1870,47318,19663,1600,460,3,2.25,1.0,0,2,4,1976,0,335000.0
9,98074,47.6145,-122.026,2450,2450,5760,5762,2450,0,3,2.5,2.0,0,0,3,2000,0,672500.0
7,98001,47.3073,-122.272,2710,1690,9088,10454,2060,650,3,1.75,1.0,0,0,4,1965,0,278000.0
9,98117,47.6764,-122.392,3740,1520,5610,4590,2860,880,5,3.5,2.0,0,0,3,2014,0,1079000.0
11,98112,47.6389,-122.288,4590,3870,11265,8996,3450,1140,5,3.75,2.0,0,0,4,1927,0,3000000.0
7,98042,47.3836,-122.082,1020,1490,55756,12745,1020,0,3,1.0,1.0,0,0,3,1961,0,310000.0
8,98059,47.4749,-122.092,2430,2800,73151,39250,2430,0,3,2.25,1.0,0,0,3,1974,0,524000.0
6,98117,47.6825,-122.391,1180,1490,4080,4080,760,420,3,1.75,1.0,0,0,4,1928,0,450000.0
7,98125,47.7097,-122.303,1740,1610,8528,8528,1290,450,3,1.75,1.0,0,0,4,1939,0,480000.0
9,98074,47.6272,-122.033,2620,2260,8312,8515,2620,0,4,2.5,2.0,0,0,3,1990,0,749950.0
6,98199,47.6571,-122.396,1210,1330,7667,6462,900,310,2,1.0,1.0,0,0,3,1950,0,529000.0
7,98055,47.428,-122.199,1230,1510,10350,10427,1230,0,3,1.0,1.0,0,0,4,1957,0,250000.0
7,98103,47.6874,-122.336,1430,1450,3480,4650,980,450,3,2.0,1.0,0,0,3,1947,0,450000.0
8,98040,47.5762,-122.217,2250,2820,14274,13813,1500,750,3,2.0,1.0,0,0,4,1964,0,624800.0
7,98155,47.7444,-122.294,1040,1880,6720,11407,1040,0,3,1.0,1.5,0,0,3,1951,0,361000.0
6,98107,47.6742,-122.396,1000,1490,4000,5000,1000,0,2,1.0,1.0,0,0,3,1910,0,417200.0
8,98092,47.2585,-122.201,1608,2009,4800,4800,1608,0,3,2.5,2.0,0,0,3,2013,0,279950.0
7,98108,47.5684,-122.314,1420,1340,1361,1343,960,460,3,1.75,2.0,0,0,3,2014,0,294000.0
10,98008,47.5894,-122.111,2850,2850,19593,18782,1790,1060,3,2.5,1.5,1,4,3,1978,0,1600000.0
7,98133,47.7658,-122.339,1340,1480,7912,7940,1340,0,3,1.5,1.5,0,0,3,1955,0,313000.0
9,98116,47.5821,-122.39,3000,1820,5750,5750,2000,1000,3,1.5,2.0,0,0,5,1924,0,1120000.0
7,98031,47.3982,-122.171,2370,2090,7274,7656,2370,0,4,2.5,2.0,0,0,3,1997,0,351000.0
10,98075,47.5618,-122.037,4180,3260,17841,12608,3160,1020,5,3.5,2.0,0,2,3,1990,0,1020000.0
8,98077,47.7694,-122.064,3430,3580,64441,64441,3430,0,4,2.5,2.0,0,0,3,2013,0,749950.0
7,98144,47.575,-122.288,1790,1360,3876,4080,1090,700,3,1.0,1.5,0,0,5,1904,0,350000.0
8,98112,47.6384,-122.279,2560,2560,4000,4000,1660,900,3,1.5,1.5,0,0,5,1927,0,1085000.0
7,98125,47.7077,-122.299,1880,1820,7989,7414,1280,600,3,2.25,1.0,0,0,3,1982,0,440000.0
6,98058,47.4752,-122.172,1100,1390,7200,7200,1100,0,2,1.0,1.0,0,0,4,1944,0,150000.0
8,98042,47.3689,-122.163,2720,2290,31314,15188,2720,0,3,2.75,3.0,0,2,3,1986,0,455000.0
6,98077,47.7432,-122.076,1410,1410,26375,12474,1410,0,3,2.5,1.0,0,0,3,1992,0,390000.0
7,98040,47.5511,-122.23,1830,3380,9720,10854,1150,680,3,1.75,1.0,0,1,3,1928,1976,550000.0
9,98074,47.6296,-122.029,3030,2310,6813,8682,3030,0,4,2.5,2.0,0,0,3,1987,0,557865.0
7,98008,47.6007,-122.127,1320,1550,7000,8610,1320,0,4,2.5,1.0,0,0,4,1956,0,455000.0
7,98146,47.4997,-122.364,2070,1950,9600,7800,1270,800,5,2.5,1.0,0,0,3,1962,0,395000.0
8,98072,47.7735,-122.167,2630,2360,6100,5765,2630,0,4,2.5,2.0,0,0,3,2004,0,576925.0
9,98112,47.6385,-122.281,3490,1880,4000,4000,2570,920,3,3.5,2.0,0,0,3,2009,0,1620000.0
12,98074,47.6008,-122.01,5020,4930,26319,26319,5020,0,4,4.25,2.0,0,0,3,1998,0,1500000.0
7,98125,47.7142,-122.319,1000,1000,6947,6947,1000,0,3,1.0,1.0,0,0,3,1947,0,390000.0
7,98022,47.2309,-122.009,1790,1970,229125,216928,1790,0,3,1.5,2.0,0,3,3,1987,0,475000.0
9,98006,47.5456,-122.129,2890,3300,7798,30950,2890,0,4,2.5,2.0,0,0,3,2005,0,795000.0
8,98133,47.7317,-122.354,2650,2110,7200,7269,2250,400,4,2.5,2.0,0,0,3,1979,0,559950.0
7,98112,47.6458,-122.306,1470,2160,5450,5450,1470,0,4,1.0,1.5,0,0,3,1918,0,700000.0
10,98040,47.5479,-122.212,3490,3410,15246,15682,1940,1550,5,3.75,1.0,0,1,4,1968,0,1295000.0
8,98065,47.5376,-121.879,2700,2740,6037,6054,2700,0,3,2.5,2.0,0,0,3,2004,0,565000.0
9,98006,47.5457,-122.153,2980,2730,16263,10018,2980,0,4,2.5,2.0,0,0,3,1989,0,1012000.0
11,98004,47.6071,-122.212,5540,3570,15408,14750,4280,1260,4,4.25,2.0,0,1,3,2006,0,2575000.0
7,98107,47.6751,-122.372,800,1410,5000,5000,800,0,2,1.0,1.0,0,0,3,1906,0,435000.0
9,98168,47.4714,-122.273,2910,1730,20067,21420,2910,0,4,2.5,2.0,0,0,3,2001,0,499950.0
8,98077,47.7654,-122.076,3340,2400,34238,36590,2060,1280,4,2.5,1.0,0,0,4,1977,0,655000.0
8,98033,47.6946,-122.185,1550,1620,5511,5511,1550,0,3,2.25,2.0,0,0,3,1987,0,481015.0
8,98040,47.5889,-122.249,2360,2140,9600,6300,1630,730,4,2.5,1.0,0,2,3,1973,0,840000.0
9,98055,47.4299,-122.207,2815,2583,5619,5295,2815,0,5,3.5,2.0,0,0,3,2012,0,477500.0
11,98075,47.587,-121.966,4630,4630,24054,17584,4630,0,4,5.0,2.0,0,3,3,2005,0,1425000.0
8,98117,47.6995,-122.383,1750,2060,5200,5200,1750,0,3,1.75,1.0,0,1,4,1956,0,660000.0
9,98052,47.6278,-122.108,2650,2650,13684,12032,2650,0,4,2.5,2.0,0,0,3,1994,0,728000.0
7,98027,47.5287,-122.053,1560,1920,12220,12220,1560,0,4,2.5,1.5,0,0,4,1965,0,511100.0
5,98056,47.496,-122.186,720,840,4760,4760,720,0,2,1.0,1.0,0,0,5,1942,0,217000.0
7,98075,47.5956,-122.009,1250,3060,150117,50055,1250,0,3,1.0,1.0,0,0,3,1975,0,475000.0
7,98116,47.5707,-122.394,2080,1420,6150,6150,1040,1040,5,3.0,1.0,0,0,3,1950,0,345000.0
7,98001,47.3117,-122.27,1550,1640,19800,22654,1050,500,4,1.5,1.0,0,0,4,1969,0,252000.0
8,98029,47.5683,-122.005,1730,1730,4408,4408,1730,0,3,2.5,2.0,0,0,3,1996,0,445000.0
9,98033,47.6934,-122.166,3030,3030,7187,7187,3030,0,4,2.5,2.0,0,0,3,2005,0,815000.0
8,98008,47.6219,-122.109,2170,2390,10000,11000,1420,750,4,2.25,1.0,0,0,3,1975,0,546800.0
8,98070,47.5003,-122.465,2280,1900,39848,38472,2280,0,4,2.0,2.0,0,0,4,1991,0,416500.0
9,98042,47.3515,-122.164,2650,2760,5706,5749,2650,0,4,2.5,2.0,0,0,3,2005,0,370000.0
6,98118,47.5514,-122.284,820,1100,5150,5150,820,0,3,1.0,1.0,0,0,5,1918,0,305000.0
12,98033,47.6767,-122.211,8010,3430,45517,26788,5990,2020,5,5.25,2.0,1,4,3,1999,0,5110800.0
7,98118,47.5346,-122.286,1920,1810,6710,5600,1320,600,3,1.0,1.0,0,0,3,1959,0,350000.0
8,98106,47.5582,-122.363,1250,1250,1150,1150,1080,170,3,2.5,2.0,0,0,3,2009,0,308000.0
8,98126,47.5472,-122.371,1770,1770,1853,1924,1770,0,2,2.5,3.0,0,0,3,2007,0,369900.0
7,98007,47.5941,-122.144,2040,1720,5280,7344,1020,1020,5,1.75,1.0,0,0,4,1961,0,520000.0
8,98126,47.5487,-122.376,1360,1450,4840,4840,1360,0,3,2.0,1.5,0,0,3,1936,0,382000.0
11,98077,47.7295,-122.057,4820,3880,13165,13810,3950,870,5,4.5,2.0,0,0,4,1990,0,1063000.0
5,98032,47.3745,-122.231,930,930,9900,7200,930,0,3,1.0,1.5,0,0,4,1910,0,176500.0
8,98039,47.6354,-122.234,1530,2050,10827,10827,1530,0,3,1.5,1.0,0,0,4,1955,0,865000.0
8,98155,47.7596,-122.275,3330,2580,33826,28707,3330,0,4,3.25,2.0,0,0,5,1924,0,911100.0
8,98092,47.321,-122.185,2060,2250,9138,7820,1430,630,4,3.0,1.0,0,0,3,1992,0,323400.0
7,98042,47.374,-122.141,2000,1490,8700,7350,1010,990,4,1.75,1.0,0,0,5,1975,0,275000.0
7,98058,47.4359,-122.165,1490,1880,8005,7905,1090,400,3,2.5,1.0,0,0,3,1976,0,271500.0
8,98059,47.5004,-122.162,3100,1650,7260,7700,3100,0,5,4.5,2.0,0,0,3,1963,2000,460000.0
7,98038,47.3651,-122.051,2180,1880,7813,8649,2180,0,5,2.25,2.0,0,0,3,1986,0,302000.0
9,98006,47.554,-122.189,2890,2890,7821,10108,2890,0,4,2.75,2.0,0,0,3,2014,0,978000.0
8,98199,47.6375,-122.391,1880,1920,4000,4000,1280,600,3,2.0,1.0,0,2,3,1950,0,625000.0
6,98022,47.2495,-121.97,2360,2640,105850,386812,1180,1180,2,1.0,1.0,0,2,2,1947,0,370000.0
7,98038,47.3617,-122.054,1620,1550,7320,7686,1620,0,3,2.5,2.0,0,0,3,1989,0,276900.0
6,98125,47.7248,-122.325,1560,1760,4920,7510,780,780,2,1.0,1.0,0,0,4,1947,0,310000.0
6,98106,47.5499,-122.36,840,1430,14564,7920,840,0,2,2.0,1.5,0,0,5,1942,0,308500.0
7,98155,47.7358,-122.319,1850,1480,9655,8683,1100,750,3,1.75,1.0,0,0,3,1959,0,373000.0
6,98144,47.5893,-122.299,2090,1590,4000,4000,1060,1030,4,2.0,1.0,0,0,3,1907,0,417000.0
7,98045,47.4664,-121.747,1800,1370,9576,9576,1800,0,4,1.5,1.0,0,0,4,1977,0,271000.0
7,98177,47.7032,-122.371,2180,1830,9300,7378,1090,1090,2,1.0,1.0,0,0,4,1947,0,490000.0
